elastic(y),1s5(y),1s4(y),1s3(y),1s2(y),2p10(y),2p9(y),2p8(y),2p7(y),2p6(y),2p5(y),2p4(y),2p3(y),2p2(y),2p1(y),3d6(y),3d5(y),3d3(y),3d4!(y),3d4(y),3d1!!(y),2s5(y),2s4(y),3d1!(y),3d2(y),3s1!!!!(y),3s1!!(y),3s1!!!(y),2s3(y),2s2(y),3s1!(y),4d5(y),3s4(y),4d2(y),4s1!(y),3s2(y),5d5(y),4s4(y),5d2(y),6d5(y),5s1!(y),4s2(y),5s4(y),6d2(y),high(y),ion(y),avg(y)
4.9471E-20,1.5010E-22,3.7702E-22,2.9425E-23,1.5258E-21,8.6505E-23,1.1730E-22,1.2190E-22,6.8756E-23,1.1429E-22,6.4481E-23,6.7133E-23,9.8501E-23,3.4501E-23,2.2136E-22,3.6758E-23,1.8914E-22,1.6671E-22,1.4055E-22,7.2589E-23,8.2035E-23,8.2008E-23,1.9553E-22,3.1810E-23,5.5877E-22,7.8429E-23,4.9565E-23,4.7668E-23,1.6682E-23,8.1618E-23,6.7867E-22,1.3884E-23,1.0308E-22,3.5441E-22,1.4985E-22,1.5682E-22,2.8895E-23,3.0472E-22,3.0457E-22,5.2714E-24,3.5661E-24,5.1688E-24,9.0739E-23,2.0222E-22,9.3273E-22,2.7203E-20,1.8731E-22
4.8272E-20,1.4347E-22,3.6618E-22,2.8099E-23,1.4816E-21,8.3463E-23,1.1456E-22,1.1780E-22,6.7375E-23,1.1191E-22,6.2326E-23,6.5812E-23,9.5751E-23,3.3805E-23,2.1442E-22,3.5870E-23,1.8462E-22,1.6245E-22,1.3724E-22,7.0102E-23,7.9658E-23,7.9631E-23,1.9121E-22,3.1027E-23,5.4648E-22,7.6423E-23,4.8333E-23,4.6201E-23,1.6215E-23,7.9803E-23,6.6364E-22,1.3569E-23,1.0072E-22,3.4603E-22,1.4690E-22,1.5364E-22,2.8315E-23,2.9783E-22,2.9768E-22,5.1497E-24,3.4843E-24,5.0504E-24,8.8661E-23,1.9760E-22,9.1350E-22,2.7767E-20,1.8258E-22
4.7052E-20,1.3673E-22,3.5731E-22,2.6750E-23,1.4508E-21,8.0628E-23,1.1176E-22,1.1355E-22,6.5970E-23,1.0944E-22,6.0096E-23,6.4468E-23,9.2903E-23,3.3097E-23,2.0724E-22,3.4967E-23,1.8003E-22,1.5811E-22,1.3387E-22,6.7527E-23,7.7241E-23,7.7214E-23,1.8668E-22,3.0216E-23,5.3358E-22,7.4382E-23,4.7079E-23,4.4682E-23,1.5739E-23,7.7901E-23,6.4787E-22,1.3294E-23,9.8660E-23,3.3808E-22,1.4357E-22,1.5008E-22,2.7665E-23,2.9190E-22,2.9176E-22,5.0455E-24,3.4142E-24,4.9488E-24,8.6879E-23,1.9363E-22,8.9265E-22,2.8358E-20,1.7817E-22
4.5811E-20,1.2986E-22,3.4899E-22,2.5378E-23,1.4190E-21,7.8771E-23,1.0892E-22,1.1061E-22,6.4540E-23,1.0689E-22,5.8280E-23,6.3100E-23,8.9956E-23,3.2014E-23,1.9984E-22,3.4047E-23,1.7535E-22,1.5370E-22,1.3044E-22,6.4862E-23,7.4781E-23,7.4754E-23,1.8197E-22,2.9376E-23,5.2017E-22,7.2306E-23,4.5804E-23,4.3110E-23,1.5256E-23,7.5925E-23,6.3149E-22,1.3003E-23,9.6481E-23,3.3119E-22,1.4068E-22,1.4700E-22,2.7101E-23,2.8524E-22,2.8511E-22,4.9289E-24,3.3356E-24,4.8350E-24,8.4882E-23,1.8918E-22,8.7476E-22,2.7784E-20,1.7380E-22
4.4548E-20,1.2288E-22,3.4007E-22,2.3981E-23,1.3895E-21,7.6881E-23,1.0603E-22,1.0778E-22,6.3085E-23,1.0425E-22,5.6531E-23,6.1709E-23,8.6904E-23,3.0920E-23,1.9388E-22,3.3112E-23,1.7059E-22,1.4921E-22,1.2696E-22,6.3494E-23,7.2572E-23,7.2556E-23,1.7833E-22,2.8507E-23,5.0982E-22,7.0194E-23,4.4506E-23,4.1483E-23,1.4764E-23,7.4403E-23,6.1886E-22,1.2698E-23,9.4195E-23,3.2388E-22,1.3761E-22,1.4373E-22,2.6503E-23,2.7946E-22,2.7933E-22,4.8278E-24,3.2674E-24,4.7362E-24,8.3149E-23,1.8532E-22,8.5470E-22,2.7158E-20,1.6971E-22
4.3158E-20,1.1578E-22,3.3297E-22,2.2819E-23,1.3508E-21,7.4959E-23,1.0309E-22,1.0485E-22,6.1605E-23,1.0217E-22,5.4827E-23,6.0293E-23,8.3746E-23,2.9788E-23,1.8807E-22,3.2160E-23,1.6575E-22,1.4464E-22,1.2341E-22,6.2103E-23,7.1063E-23,7.1047E-23,1.7463E-22,2.7607E-23,4.9927E-22,6.8045E-23,4.3186E-23,4.0648E-23,1.4400E-23,7.2852E-23,6.0599E-22,1.2380E-23,9.1819E-23,3.1621E-22,1.3438E-22,1.4031E-22,2.5876E-23,2.7332E-22,2.7320E-22,4.7208E-24,3.1951E-24,4.6316E-24,8.1312E-23,1.8123E-22,8.3729E-22,2.6536E-20,1.6551E-22
4.1742E-20,1.1234E-22,3.2549E-22,2.2224E-23,1.3239E-21,7.3004E-23,1.0010E-22,1.0182E-22,6.0335E-23,1.0008E-22,5.3168E-23,5.7981E-23,8.1130E-23,2.8616E-23,1.8241E-22,3.1192E-23,1.6083E-22,1.4000E-22,1.1980E-22,5.9747E-23,6.9528E-23,6.9512E-23,1.7087E-22,2.6676E-23,4.8855E-22,6.5858E-23,4.1843E-23,3.9799E-23,1.4099E-23,7.1277E-23,5.9292E-22,1.2134E-23,8.9987E-23,3.0824E-22,1.3102E-22,1.3675E-22,2.5223E-23,2.6688E-22,2.6676E-22,4.6085E-24,3.1194E-24,4.5218E-24,7.9385E-23,1.7694E-22,8.1883E-22,2.5981E-20,1.6158E-22
4.0276E-20,1.0932E-22,3.1762E-22,2.1618E-23,1.2960E-21,7.1014E-23,9.7052E-23,9.8685E-23,5.8050E-23,9.7913E-23,5.1553E-23,5.6829E-23,7.9196E-23,2.8015E-23,1.7690E-22,3.0207E-23,1.5582E-22,1.3527E-22,1.1613E-22,5.8548E-23,6.7966E-23,6.7950E-23,1.6706E-22,2.5712E-23,4.7769E-22,6.4032E-23,4.0476E-23,3.8935E-23,1.3792E-23,6.9683E-23,5.7969E-22,1.1884E-23,8.8120E-23,3.0210E-22,1.2843E-22,1.3401E-22,2.4720E-23,2.6017E-22,2.6006E-22,4.4918E-24,3.0406E-24,4.4076E-24,7.7383E-23,1.7248E-22,7.9945E-22,2.5446E-20,1.5772E-22
3.8759E-20,1.0624E-22,3.0932E-22,2.1002E-23,1.2671E-21,6.8990E-23,9.3954E-23,9.5438E-23,5.6878E-23,9.5673E-23,4.9982E-23,5.5657E-23,7.7194E-23,2.7403E-23,1.7154E-22,2.9205E-23,1.5072E-22,1.3188E-22,1.1239E-22,5.7329E-23,6.6377E-23,6.6361E-23,1.6322E-22,2.4715E-23,4.6673E-22,6.2429E-23,3.9391E-23,3.8055E-23,1.3479E-23,6.8075E-23,5.6634E-22,1.1629E-23,8.6223E-23,2.9583E-22,1.2579E-22,1.3122E-22,2.4208E-23,2.5501E-22,2.5490E-22,4.4019E-24,2.9799E-24,4.3197E-24,7.5839E-23,1.6904E-22,7.7931E-22,2.4774E-20,1.5395E-22
3.7980E-20,1.0310E-22,3.0058E-22,2.0375E-23,1.2398E-21,6.6930E-23,9.0802E-23,9.2076E-23,5.5685E-23,9.3354E-23,4.8453E-23,5.4464E-23,7.5122E-23,2.6780E-23,1.6632E-22,2.8185E-23,1.4716E-22,1.2852E-22,1.0872E-22,5.6088E-23,6.4760E-23,6.4744E-23,1.5935E-22,2.4203E-23,4.5570E-22,6.0797E-23,3.8447E-23,3.7161E-23,1.3161E-23,6.6456E-23,5.5290E-22,1.1372E-23,8.4303E-23,2.8947E-22,1.2310E-22,1.2838E-22,2.3687E-23,2.4973E-22,2.4963E-22,4.3103E-24,2.9180E-24,4.2300E-24,7.4265E-23,1.6553E-22,7.6379E-22,2.4180E-20,1.5034E-22
3.7188E-20,9.9913E-23,2.9282E-22,1.9738E-23,1.2150E-21,6.4834E-23,8.7596E-23,8.8915E-23,5.4472E-23,9.0954E-23,4.6966E-23,5.3251E-23,7.2977E-23,2.6147E-23,1.6124E-22,2.7458E-23,1.4380E-22,1.2511E-22,1.0611E-22,5.4825E-23,6.3115E-23,6.3099E-23,1.5547E-22,2.3623E-23,4.4462E-22,5.9138E-23,3.7488E-23,3.6251E-23,1.2838E-23,6.4832E-23,5.3941E-22,1.1112E-23,8.2364E-23,2.8302E-22,1.2037E-22,1.2551E-22,2.3160E-23,2.4438E-22,2.4428E-22,4.2173E-24,2.8551E-24,4.1389E-24,7.2666E-23,1.6197E-22,7.4796E-22,2.3667E-20,1.4682E-22
3.6382E-20,9.6669E-23,2.8474E-22,1.9089E-23,1.1894E-21,6.2702E-23,8.4657E-23,8.6246E-23,5.3238E-23,8.8469E-23,4.5520E-23,5.2017E-23,7.0757E-23,2.5503E-23,1.5630E-22,2.6786E-23,1.4038E-22,1.2163E-22,1.0345E-22,5.3540E-23,6.1441E-23,6.1425E-23,1.5158E-22,2.3140E-23,4.3352E-22,5.7449E-23,3.6512E-23,3.5393E-23,1.2509E-23,6.3205E-23,5.2590E-22,1.0849E-23,8.0413E-23,2.7652E-22,1.1762E-22,1.2262E-22,2.2627E-23,2.3895E-22,2.3886E-22,4.1232E-24,2.7915E-24,4.0467E-24,7.1048E-23,1.5836E-22,7.3187E-22,2.3067E-20,1.4327E-22
3.5562E-20,9.3368E-23,2.7912E-22,1.8429E-23,1.1629E-21,6.0533E-23,8.2948E-23,8.3648E-23,5.1982E-23,8.5886E-23,4.4114E-23,5.0761E-23,6.8458E-23,2.4904E-23,1.5150E-22,2.6103E-23,1.3690E-22,1.1809E-22,1.0075E-22,5.2403E-23,5.9738E-23,5.9722E-23,1.4769E-22,2.2639E-23,4.2243E-22,5.5731E-23,3.5518E-23,3.4668E-23,1.2174E-23,6.1580E-23,5.1240E-22,1.0586E-23,7.8454E-23,2.6997E-22,1.1485E-22,1.1970E-22,2.2092E-23,2.3348E-22,2.3338E-22,4.0281E-24,2.7273E-24,3.9536E-24,6.9414E-23,1.5472E-22,7.1559E-22,2.2589E-20,1.3977E-22
3.4800E-20,9.0010E-23,2.7330E-22,1.7757E-23,1.1355E-21,5.8326E-23,8.1210E-23,8.1117E-23,5.0704E-23,8.3310E-23,4.2748E-23,4.9483E-23,6.6079E-23,2.4063E-23,1.4682E-22,2.5407E-23,1.3337E-22,1.1450E-22,9.7999E-23,5.1369E-23,5.8006E-23,5.7990E-23,1.4381E-22,2.2121E-23,4.1136E-22,5.3983E-23,3.4508E-23,3.3918E-23,1.1834E-23,5.9960E-23,4.9894E-22,1.0323E-23,7.6492E-23,2.6340E-22,1.1207E-22,1.1678E-22,2.1554E-23,2.2796E-22,2.2787E-22,3.9325E-24,2.6626E-24,3.8600E-24,6.7770E-23,1.5106E-22,6.9916E-22,2.2086E-20,1.3624E-22
3.3538E-20,8.6593E-23,2.6728E-22,1.7074E-23,1.1109E-21,5.6957E-23,7.9442E-23,7.8655E-23,4.9404E-23,8.0802E-23,4.1419E-23,4.8183E-23,6.4090E-23,2.3193E-23,1.4228E-22,2.4700E-23,1.2977E-22,1.1083E-22,9.5199E-23,5.0317E-23,5.6432E-23,5.6420E-23,1.3995E-22,2.1585E-23,4.0034E-22,5.2205E-23,3.3480E-23,3.3140E-23,1.1487E-23,5.8348E-23,4.8554E-22,1.0059E-23,7.4532E-23,2.5681E-22,1.0928E-22,1.1385E-22,2.1015E-23,2.2243E-22,2.2234E-22,3.8365E-24,2.5977E-24,3.7659E-24,6.6119E-23,1.4738E-22,6.8261E-22,2.1569E-20,1.3279E-22
3.2232E-20,8.3116E-23,2.6105E-22,1.6378E-23,1.0864E-21,5.5715E-23,7.7642E-23,7.6258E-23,4.8081E-23,7.8359E-23,4.0129E-23,4.6860E-23,6.2167E-23,2.2292E-23,1.3787E-22,2.3980E-23,1.2611E-22,1.0711E-22,9.2351E-23,4.9246E-23,5.5087E-23,5.5075E-23,1.3612E-22,2.1030E-23,3.8940E-22,5.0396E-23,3.2434E-23,3.2336E-23,1.1201E-23,5.6746E-23,4.7223E-22,9.7959E-24,7.2576E-23,2.5023E-22,1.0650E-22,1.1093E-22,2.0477E-23,2.1688E-22,2.1679E-22,3.7404E-24,2.5327E-24,3.6717E-24,6.4465E-23,1.4369E-22,6.6600E-22,2.1062E-20,1.2935E-22
3.1562E-20,7.9663E-23,2.5459E-22,1.5737E-23,1.0610E-21,5.4452E-23,7.5812E-23,7.3926E-23,4.6735E-23,7.5982E-23,3.8875E-23,4.5514E-23,6.0293E-23,2.1829E-23,1.3358E-22,2.3248E-23,1.2238E-22,1.0332E-22,8.9454E-23,4.8157E-23,5.3719E-23,5.3707E-23,1.3232E-22,2.0455E-23,3.7854E-22,4.8555E-23,3.1369E-23,3.1504E-23,1.0932E-23,5.5158E-23,4.5903E-22,9.5341E-24,7.0630E-23,2.4367E-22,1.0371E-22,1.0801E-22,1.9940E-23,2.1133E-22,2.1125E-22,3.6444E-24,2.4678E-24,3.5776E-24,6.2813E-23,1.4001E-22,6.4936E-22,2.0528E-20,1.2590E-22
3.0880E-20,7.6785E-23,2.4854E-22,1.5161E-23,1.0347E-21,5.3167E-23,7.3949E-23,7.1658E-23,4.5366E-23,7.3668E-23,3.7657E-23,4.4145E-23,5.8470E-23,2.1359E-23,1.2941E-22,2.2503E-23,1.1859E-22,9.9632E-23,8.6506E-23,4.7048E-23,5.2326E-23,5.2314E-23,1.2855E-22,1.9861E-23,3.6778E-22,4.7147E-23,3.0286E-23,3.0642E-23,1.0658E-23,5.3585E-23,4.4596E-22,9.2738E-24,6.8696E-23,2.3714E-22,1.0095E-22,1.0510E-22,1.9405E-23,2.0580E-22,2.0572E-22,3.5486E-24,2.4030E-24,3.4837E-24,6.1165E-23,1.3634E-22,6.3273E-22,1.9965E-20,1.2248E-22
3.0187E-20,7.3856E-23,2.4121E-22,1.4575E-23,1.0129E-21,5.1859E-23,7.2054E-23,6.9453E-23,4.3986E-23,7.1417E-23,3.6474E-23,4.2876E-23,5.6694E-23,2.0880E-23,1.2536E-22,2.1745E-23,1.1487E-22,9.6942E-23,8.3506E-23,4.5932E-23,5.0910E-23,5.0898E-23,1.2483E-22,1.9272E-23,3.5715E-22,4.5914E-23,2.9429E-23,2.9752E-23,1.0380E-23,5.2030E-23,4.3303E-22,9.0156E-24,6.6778E-23,2.3064E-22,9.8193E-23,1.0222E-22,1.8874E-23,2.0029E-22,2.0022E-22,3.4533E-24,2.3385E-24,3.3903E-24,5.9524E-23,1.3268E-22,6.1614E-22,1.9422E-20,1.1918E-22
2.9481E-20,7.0876E-23,2.3612E-22,1.3979E-23,9.9154E-22,5.0529E-23,7.0126E-23,6.7308E-23,4.2557E-23,6.9227E-23,3.5325E-23,4.1446E-23,5.4967E-23,2.0393E-23,1.2143E-22,2.0981E-23,1.1103E-22,9.4205E-23,8.0708E-23,4.4949E-23,4.9468E-23,4.9456E-23,1.2237E-22,1.8698E-23,3.5013E-22,4.4660E-23,2.8645E-23,2.8870E-23,1.0096E-23,5.1005E-23,4.2451E-22,8.7599E-24,6.4878E-23,2.2421E-22,9.5462E-23,9.9361E-23,1.8347E-23,1.9482E-22,1.9475E-22,3.3586E-24,2.2745E-24,3.2974E-24,5.7895E-23,1.2905E-22,5.9963E-22,1.8891E-20,1.1617E-22
2.8763E-20,6.7844E-23,2.3084E-22,1.3373E-23,9.6940E-22,4.9176E-23,6.8165E-23,6.5223E-23,4.1077E-23,6.7098E-23,3.4209E-23,3.9966E-23,5.3286E-23,1.9898E-23,1.1761E-22,2.0421E-23,1.0705E-22,9.1420E-23,7.8533E-23,4.3948E-23,4.8002E-23,4.7990E-23,1.1994E-22,1.8139E-23,3.4317E-22,4.3383E-23,2.7846E-23,2.8011E-23,9.8082E-24,4.9989E-23,4.1606E-22,8.5070E-24,6.3000E-23,2.1783E-22,9.2756E-23,9.6529E-23,1.7825E-23,1.8939E-22,1.8932E-22,3.2647E-24,2.2110E-24,3.2053E-24,5.6278E-23,1.2545E-22,5.8322E-22,1.8332E-20,1.1317E-22
2.8032E-20,6.4759E-23,2.2538E-22,1.2756E-23,9.4737E-22,4.7798E-23,6.6169E-23,6.3197E-23,3.9545E-23,6.5027E-23,3.3127E-23,3.8434E-23,5.1651E-23,1.9394E-23,1.1390E-22,1.9851E-23,1.0293E-22,8.8587E-23,7.6321E-23,4.2930E-23,4.6510E-23,4.6498E-23,1.1753E-22,1.7594E-23,3.3629E-22,4.2085E-23,2.7034E-23,2.7174E-23,9.5150E-24,4.8982E-23,4.0769E-22,8.3401E-24,6.1761E-23,2.1153E-22,9.0080E-23,9.3729E-23,1.7309E-23,1.8402E-22,1.8395E-22,3.1717E-24,2.1481E-24,3.1142E-24,5.4677E-23,1.2188E-22,5.6695E-22,1.7957E-20,1.1020E-22
2.7441E-20,6.1620E-23,2.1972E-22,1.2128E-23,9.2646E-22,4.6397E-23,6.4139E-23,6.1228E-23,3.8759E-23,6.3014E-23,3.2076E-23,3.7648E-23,5.0061E-23,1.8881E-23,1.1030E-22,1.9271E-23,1.0082E-22,8.5705E-23,7.4070E-23,4.1895E-23,4.4996E-23,4.4989E-23,1.1514E-22,1.7063E-23,3.2947E-22,4.0764E-23,2.6208E-23,2.6359E-23,9.2166E-24,4.7987E-23,3.9941E-22,8.1747E-24,6.0533E-23,2.0737E-22,8.7438E-23,9.1883E-23,1.6969E-23,1.7870E-22,1.7863E-22,3.0798E-24,2.0859E-24,3.0240E-24,5.3095E-23,1.1835E-22,5.5083E-22,1.7491E-20,1.0741E-22
2.6847E-20,5.8427E-23,2.0986E-22,1.1489E-23,9.0481E-22,4.4972E-23,6.2073E-23,5.9315E-23,3.7959E-23,6.1057E-23,3.1056E-23,3.6848E-23,4.8515E-23,1.8359E-23,1.0680E-22,1.8680E-23,9.8665E-23,8.2772E-23,7.1780E-23,4.0841E-23,4.3308E-23,4.3302E-23,1.1278E-22,1.6547E-23,3.2272E-22,3.9420E-23,2.5367E-23,2.5565E-23,8.9529E-24,4.7001E-23,3.9122E-22,8.0108E-24,5.9317E-23,2.0324E-22,8.5696E-23,9.0053E-23,1.6632E-23,1.7519E-22,1.7512E-22,3.0191E-24,2.0448E-24,2.9645E-24,5.2050E-23,1.1603E-22,5.3490E-22,1.7001E-20,1.0465E-22
2.6243E-20,5.5178E-23,2.0075E-22,1.0840E-23,8.6459E-22,4.3521E-23,5.9971E-23,5.7457E-23,3.7145E-23,5.9156E-23,3.0067E-23,3.6035E-23,4.7013E-23,1.7828E-23,1.0341E-22,1.8080E-23,9.6522E-23,7.9788E-23,6.9450E-23,3.9807E-23,4.2442E-23,4.2436E-23,1.1045E-22,1.6044E-23,3.1605E-22,3.8052E-23,2.4512E-23,2.4792E-23,8.6153E-24,4.6027E-23,3.8312E-22,7.8486E-24,5.8113E-23,1.9916E-22,8.3971E-23,8.8241E-23,1.6298E-23,1.7171E-22,1.7165E-22,2.9590E-24,2.0042E-24,2.9056E-24,5.1016E-23,1.1372E-22,5.2438E-22,1.6659E-20,1.0166E-22
2.5628E-20,5.1932E-23,1.9098E-22,1.0281E-23,8.2521E-22,4.2046E-23,5.7832E-23,5.5652E-23,3.6317E-23,5.7309E-23,2.9107E-23,3.5207E-23,4.5552E-23,1.7288E-23,1.0012E-22,1.7469E-23,9.4362E-23,7.6752E-23,6.7079E-23,3.8899E-23,4.1561E-23,4.1555E-23,1.0814E-22,1.5555E-23,3.0946E-22,3.6753E-23,2.3641E-23,2.4040E-23,8.4422E-24,4.5065E-23,3.7512E-22,7.6881E-24,5.6922E-23,1.9512E-22,8.2263E-23,8.6447E-23,1.5967E-23,1.6827E-22,1.6821E-22,2.8995E-24,1.9639E-24,2.8472E-24,4.9991E-23,1.1144E-22,5.1396E-22,1.6306E-20,9.8698E-23
2.5002E-20,5.0130E-23,1.8336E-22,9.9211E-24,7.8300E-22,4.0545E-23,5.5657E-23,5.3900E-23,3.5475E-23,5.5514E-23,2.8175E-23,3.4365E-23,4.4133E-23,1.6739E-23,9.6925E-23,1.6847E-23,9.2164E-23,7.4588E-23,6.4667E-23,3.7974E-23,4.0665E-23,4.0658E-23,1.0586E-22,1.5079E-23,3.0295E-22,3.5724E-23,2.2826E-23,2.3307E-23,8.2660E-24,4.4114E-23,3.6721E-22,7.5295E-24,5.5745E-23,1.9112E-22,8.0575E-23,8.4673E-23,1.5640E-23,1.6486E-22,1.6480E-22,2.8406E-24,1.9240E-24,2.7894E-24,4.8976E-23,1.0918E-22,5.0364E-22,1.5940E-20,9.5796E-23
2.4365E-20,4.8297E-23,1.7551E-22,9.5545E-24,7.5076E-22,3.9017E-23,5.3443E-23,5.2198E-23,3.4618E-23,5.3772E-23,2.7272E-23,3.3508E-23,4.2754E-23,1.6179E-23,9.3827E-23,1.6215E-23,8.9928E-23,7.2690E-23,6.2213E-23,3.7033E-23,3.9753E-23,3.9746E-23,1.0362E-22,1.4616E-23,2.9652E-22,3.4676E-23,2.2182E-23,2.2595E-23,8.0867E-24,4.3176E-23,3.5940E-22,7.3726E-24,5.4581E-23,1.8717E-22,7.8905E-23,8.2919E-23,1.5317E-23,1.6149E-22,1.6143E-22,2.7823E-24,1.8846E-24,2.7323E-24,4.7973E-23,1.0694E-22,4.9343E-22,1.5561E-20,9.3138E-23
2.3718E-20,4.6433E-23,1.6709E-22,9.1815E-24,7.1756E-22,3.7463E-23,5.1191E-23,5.0547E-23,3.3746E-23,5.2079E-23,2.6396E-23,3.2636E-23,4.1415E-23,1.5611E-23,9.0822E-23,1.5738E-23,8.7652E-23,7.0758E-23,6.0358E-23,3.6076E-23,3.8825E-23,3.8819E-23,1.0140E-22,1.4166E-23,2.9018E-22,3.3610E-23,2.1528E-23,2.1902E-23,7.9043E-24,4.2250E-23,3.5170E-22,7.2176E-24,5.3432E-23,1.8327E-22,7.7255E-23,8.1186E-23,1.4997E-23,1.5815E-22,1.5809E-22,2.7247E-24,1.8456E-24,2.6757E-24,4.6981E-23,1.0473E-22,4.8333E-22,1.5222E-20,9.0475E-23
2.3059E-20,4.4535E-23,1.6039E-22,8.8020E-24,6.8198E-22,3.5882E-23,4.9434E-23,4.8943E-23,3.2859E-23,5.0436E-23,2.5547E-23,3.1749E-23,4.0114E-23,1.5032E-23,8.7908E-23,1.5339E-23,8.5337E-23,6.8793E-23,5.8564E-23,3.5102E-23,3.7881E-23,3.7875E-23,9.9206E-23,1.3728E-23,2.8392E-22,3.2526E-23,2.0861E-23,2.1228E-23,7.7187E-24,4.1336E-23,3.4410E-22,7.0646E-24,5.2297E-23,1.7941E-22,7.5625E-23,7.9474E-23,1.4681E-23,1.5485E-22,1.5480E-22,2.6678E-24,1.8071E-24,2.6199E-24,4.6000E-23,1.0254E-22,4.7333E-22,1.4910E-20,8.7825E-23
2.2449E-20,4.2605E-23,1.5390E-22,8.4160E-24,6.5364E-22,3.4273E-23,4.8235E-23,4.7388E-23,3.1957E-23,4.8841E-23,2.4724E-23,3.0846E-23,3.8851E-23,1.4722E-23,8.5082E-23,1.4933E-23,8.2982E-23,6.6793E-23,5.6739E-23,3.4289E-23,3.6921E-23,3.6914E-23,9.7047E-23,1.3303E-23,2.7774E-22,3.1423E-23,2.0184E-23,2.0573E-23,7.5299E-24,4.0435E-23,3.3661E-22,6.9136E-24,5.1177E-23,1.7560E-22,7.4016E-23,7.7784E-23,1.4369E-23,1.5160E-22,1.5154E-22,2.6116E-24,1.7690E-24,2.5647E-24,4.5031E-23,1.0038E-22,4.6346E-22,1.4587E-20,8.5380E-23
2.1824E-20,4.0641E-23,1.4733E-22,8.0231E-24,6.2628E-22,3.2825E-23,4.7015E-23,4.5878E-23,3.1039E-23,4.7292E-23,2.3925E-23,2.9928E-23,3.7624E-23,1.4422E-23,8.2342E-23,1.4519E-23,8.0586E-23,6.4759E-23,5.4882E-23,3.3482E-23,3.5943E-23,3.5937E-23,9.4919E-23,1.2889E-23,2.7166E-22,3.0300E-23,1.9494E-23,1.9936E-23,7.3378E-24,3.9548E-23,3.2923E-22,6.7646E-24,5.0072E-23,1.7184E-22,7.2429E-23,7.6116E-23,1.4062E-23,1.4838E-22,1.4833E-22,2.5560E-24,1.7314E-24,2.5102E-24,4.4075E-23,9.8250E-23,4.5370E-22,1.4005E-20,8.2973E-23
2.1176E-20,3.8642E-23,1.4029E-22,7.6235E-24,5.9856E-22,3.2026E-23,4.5774E-23,4.4414E-23,3.0104E-23,4.5789E-23,2.3152E-23,2.8994E-23,3.6434E-23,1.4117E-23,7.9686E-23,1.4099E-23,7.8148E-23,6.2689E-23,5.2993E-23,3.2662E-23,3.4949E-23,3.4943E-23,9.2822E-23,1.2487E-23,2.6566E-22,2.9158E-23,1.8793E-23,1.9317E-23,7.1424E-24,3.8673E-23,3.2195E-22,6.6177E-24,4.8983E-23,1.6813E-22,7.0863E-23,7.4470E-23,1.3758E-23,1.4521E-22,1.4516E-22,2.5013E-24,1.6943E-24,2.4565E-24,4.3131E-23,9.6146E-23,4.4407E-22,1.3422E-20,8.0575E-23
2.0506E-20,3.6831E-23,1.3468E-22,7.3206E-24,5.6887E-22,3.1213E-23,4.4511E-23,4.2993E-23,2.9154E-23,4.4331E-23,2.2402E-23,2.8043E-23,3.5278E-23,1.3807E-23,7.7111E-23,1.3671E-23,7.5667E-23,6.0583E-23,5.1071E-23,3.1827E-23,3.3938E-23,3.3931E-23,9.0758E-23,1.2097E-23,2.5976E-22,2.8247E-23,1.8079E-23,1.8715E-23,6.9436E-24,3.7812E-23,3.1479E-22,6.4729E-24,4.7909E-23,1.6447E-22,6.9319E-23,7.2848E-23,1.3459E-23,1.4208E-22,1.4203E-22,2.4472E-24,1.6577E-24,2.4034E-24,4.2200E-23,9.4071E-23,4.3457E-22,1.2797E-20,7.8190E-23
1.9774E-20,3.5934E-23,,7.1414E-24,5.4521E-22,3.0386E-23,4.3227E-23,4.1615E-23,2.8187E-23,4.2917E-23,2.1675E-23,2.7076E-23,3.4157E-23,1.3492E-23,7.4615E-23,1.3236E-23,7.3143E-23,5.8441E-23,4.9115E-23,3.0983E-23,3.2909E-23,3.2902E-23,8.8725E-23,1.1718E-23,2.5395E-22,2.7361E-23,1.7482E-23,1.8131E-23,6.7413E-24,3.6964E-23,3.0773E-22,6.3302E-24,4.6851E-23,1.6087E-22,6.7797E-23,7.1249E-23,1.3164E-23,1.3899E-22,1.3894E-22,2.3939E-24,1.6217E-24,2.3511E-24,4.1282E-23,9.2025E-23,4.2519E-22,1.2253E-20,7.4749E-23
1.9347E-20,3.5022E-23,,6.9590E-24,,2.9544E-23,4.1920E-23,4.0279E-23,2.7203E-23,4.1544E-23,2.0971E-23,2.6092E-23,3.3069E-23,1.3171E-23,7.2196E-23,1.2793E-23,7.0575E-23,5.6261E-23,4.7408E-23,3.0335E-23,3.1904E-23,3.1900E-23,8.6724E-23,1.1350E-23,2.4823E-22,2.6459E-23,1.6891E-23,1.7563E-23,6.5354E-24,3.6130E-23,3.0079E-22,6.1896E-24,4.5809E-23,1.5731E-22,6.6298E-23,6.9674E-23,1.2873E-23,1.3595E-22,1.3590E-22,2.3414E-24,1.5861E-24,2.2996E-24,4.0377E-23,9.0008E-23,4.1594E-22,1.1669E-20,6.1961E-23
