r,z,plas.ne (1/m^3) @ 13: Time=0.1 s /  p0=1.3332 Pa /  Power=100 W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=200W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=300W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=400W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=500W
98.65397165,85.65249895,6.57E+15,1.63E+16,2.67E+16,3.72E+16,4.77E+16
98.65397165,85.65249895,2.60E+16,5.69E+16,8.76E+16,1.18E+17,1.48E+17
98.65397165,85.65249895,5.07E+16,1.06E+17,1.60E+17,2.14E+17,2.67E+17
98.65397165,85.65249895,7.80E+16,1.59E+17,2.39E+17,3.18E+17,3.97E+17
98.65397165,85.65249895,1.07E+17,2.16E+17,3.24E+17,4.30E+17,5.36E+17
98.84108334,97.56848166,3.33E+15,8.29E+15,1.35E+16,1.88E+16,2.42E+16
98.84108334,97.56848166,1.28E+16,2.80E+16,4.32E+16,5.83E+16,7.34E+16
98.84108334,97.56848166,2.47E+16,5.17E+16,7.86E+16,1.05E+17,1.32E+17
98.84108334,97.56848166,3.79E+16,7.79E+16,1.18E+17,1.57E+17,1.96E+17
98.84108334,97.56848166,5.20E+16,1.06E+17,1.59E+17,2.12E+17,2.65E+17
100.1621612,6.776046917,1.78E+15,4.58E+15,7.56E+15,1.06E+16,1.36E+16
100.1621612,6.776046917,7.05E+15,1.56E+16,2.42E+16,3.27E+16,4.11E+16
100.1621612,6.776046917,1.37E+16,2.88E+16,4.36E+16,5.84E+16,7.30E+16
100.1621612,6.776046917,2.10E+16,4.30E+16,6.47E+16,8.63E+16,1.08E+17
100.1621612,6.776046917,2.86E+16,5.79E+16,8.69E+16,1.16E+17,1.44E+17
100.1744233,15.00668868,3.99E+15,1.01E+16,1.65E+16,2.31E+16,2.97E+16
100.1744233,15.00668868,1.59E+16,3.48E+16,5.35E+16,7.20E+16,9.04E+16
100.1744233,15.00668868,3.08E+16,6.39E+16,9.66E+16,1.29E+17,1.61E+17
100.1744233,15.00668868,4.71E+16,9.56E+16,1.43E+17,1.91E+17,2.38E+17
100.1744233,15.00668868,6.41E+16,1.29E+17,1.92E+17,2.56E+17,3.18E+17
100.1785714,0,7.65E+13,1.77E+14,2.79E+14,3.83E+14,4.87E+14
100.1785714,0,1.21E+14,2.57E+14,3.96E+14,5.36E+14,6.76E+14
100.1785714,0,1.46E+14,3.04E+14,4.64E+14,6.23E+14,7.83E+14
100.1785714,0,1.63E+14,3.36E+14,5.09E+14,6.83E+14,8.55E+14
100.1785714,0,1.76E+14,3.59E+14,5.43E+14,7.26E+14,9.08E+14
100.1785714,0.274237429,1.11E+14,2.79E+14,4.60E+14,6.49E+14,8.42E+14
100.1785714,0.274237429,2.42E+14,5.75E+14,9.31E+14,1.30E+15,1.67E+15
100.1785714,0.274237429,3.69E+14,8.62E+14,1.39E+15,1.92E+15,2.46E+15
100.1785714,0.274237429,4.94E+14,1.15E+15,1.84E+15,2.54E+15,3.25E+15
100.1785714,0.274237429,6.18E+14,1.43E+15,2.28E+15,3.15E+15,4.03E+15
100.1785714,0.65816983,1.73E+14,4.67E+14,7.97E+14,1.14E+15,1.50E+15
100.1785714,0.65816983,5.11E+14,1.28E+15,2.11E+15,2.95E+15,3.81E+15
100.1785714,0.65816983,9.30E+14,2.24E+15,3.61E+15,5.01E+15,6.41E+15
100.1785714,0.65816983,1.40E+15,3.29E+15,5.24E+15,7.23E+15,9.22E+15
100.1785714,0.65816983,1.90E+15,4.39E+15,6.96E+15,9.55E+15,1.22E+16
100.1785714,1.195675191,2.82E+14,7.79E+14,1.33E+15,1.91E+15,2.51E+15
100.1785714,1.195675191,1.00E+15,2.45E+15,3.95E+15,5.47E+15,6.99E+15
100.1785714,1.195675191,1.94E+15,4.46E+15,7.02E+15,9.59E+15,1.22E+16
100.1785714,1.195675191,3.00E+15,6.66E+15,1.04E+16,1.41E+16,1.78E+16
100.1785714,1.195675191,4.12E+15,8.97E+15,1.39E+16,1.88E+16,2.36E+16
100.1785714,1.948182696,4.64E+14,1.27E+15,2.16E+15,3.07E+15,4.00E+15
100.1785714,1.948182696,1.79E+15,4.21E+15,6.67E+15,9.14E+15,1.16E+16
100.1785714,1.948182696,3.50E+15,7.72E+15,1.20E+16,1.62E+16,2.04E+16
100.1785714,1.948182696,5.40E+15,1.16E+16,1.77E+16,2.38E+16,2.99E+16
100.1785714,1.948182696,7.40E+15,1.56E+16,2.37E+16,3.18E+16,4.00E+16
100.1785714,3.001693204,7.42E+14,1.99E+15,3.33E+15,4.71E+15,6.10E+15
100.1785714,3.001693204,2.93E+15,6.70E+15,1.05E+16,1.43E+16,1.80E+16
100.1785714,3.001693204,5.72E+15,1.23E+16,1.89E+16,2.54E+16,3.19E+16
100.1785714,3.001693204,8.79E+15,1.84E+16,2.80E+16,3.75E+16,4.69E+16
100.1785714,3.001693204,1.20E+16,2.48E+16,3.75E+16,5.01E+16,6.27E+16
100.1799349,31.22428158,7.74E+15,1.95E+16,3.19E+16,4.45E+16,5.71E+16
100.1799349,31.22428158,3.11E+16,6.79E+16,1.04E+17,1.40E+17,1.75E+17
100.1799349,31.22428158,6.06E+16,1.25E+17,1.88E+17,2.50E+17,3.12E+17
100.1799349,31.22428158,9.27E+16,1.87E+17,2.79E+17,3.70E+17,4.60E+17
100.1799349,31.22428158,1.26E+17,2.51E+17,3.74E+17,4.95E+17,6.16E+17
100.7537745,43.15682596,9.53E+15,2.40E+16,3.93E+16,5.48E+16,7.04E+16
100.7537745,43.15682596,3.86E+16,8.43E+16,1.29E+17,1.73E+17,2.17E+17
100.7537745,43.15682596,7.54E+16,1.55E+17,2.33E+17,3.10E+17,3.86E+17
100.7537745,43.15682596,1.15E+17,2.32E+17,3.46E+17,4.58E+17,5.69E+17
100.7537745,43.15682596,1.57E+17,3.12E+17,4.64E+17,6.13E+17,7.61E+17
100.9355997,4.518487768,1.15E+15,3.01E+15,5.00E+15,7.04E+15,9.09E+15
100.9355997,4.518487768,4.56E+15,1.02E+16,1.59E+16,2.16E+16,2.72E+16
100.9355997,4.518487768,8.87E+15,1.88E+16,2.87E+16,3.85E+16,4.83E+16
100.9355997,4.518487768,1.36E+16,2.82E+16,4.26E+16,5.69E+16,7.12E+16
100.9355997,4.518487768,1.86E+16,3.80E+16,5.72E+16,7.63E+16,9.53E+16
101.2439021,103.3595155,1.57E+15,3.93E+15,6.44E+15,8.99E+15,1.16E+16
101.2439021,103.3595155,5.73E+15,1.27E+16,1.97E+16,2.66E+16,3.35E+16
101.2439021,103.3595155,1.09E+16,2.31E+16,3.53E+16,4.73E+16,5.93E+16
101.2439021,103.3595155,1.67E+16,3.46E+16,5.25E+16,7.02E+16,8.78E+16
101.2439021,103.3595155,2.29E+16,4.70E+16,7.08E+16,9.46E+16,1.18E+17
101.3116671,53.65575489,1.02E+16,2.56E+16,4.19E+16,5.85E+16,7.51E+16
101.3116671,53.65575489,4.14E+16,9.03E+16,1.39E+17,1.86E+17,2.33E+17
101.3116671,53.65575489,8.09E+16,1.67E+17,2.51E+17,3.33E+17,4.15E+17
101.3116671,53.65575489,1.24E+17,2.50E+17,3.72E+17,4.93E+17,6.12E+17
101.3116671,53.65575489,1.69E+17,3.36E+17,4.99E+17,6.60E+17,8.19E+17
101.8054485,64.20936916,9.85E+15,2.47E+16,4.05E+16,5.65E+16,7.26E+16
101.8054485,64.20936916,3.99E+16,8.74E+16,1.34E+17,1.81E+17,2.26E+17
101.8054485,64.20936916,7.83E+16,1.62E+17,2.44E+17,3.25E+17,4.05E+17
101.8054485,64.20936916,1.20E+17,2.43E+17,3.63E+17,4.81E+17,5.98E+17
101.8054485,64.20936916,1.65E+17,3.29E+17,4.88E+17,6.46E+17,8.02E+17
102.0652796,76.33989179,8.30E+15,2.07E+16,3.39E+16,4.74E+16,6.09E+16
102.0652796,76.33989179,3.33E+16,7.32E+16,1.13E+17,1.52E+17,1.91E+17
102.0652796,76.33989179,6.54E+16,1.36E+17,2.06E+17,2.75E+17,3.43E+17
102.0652796,76.33989179,1.01E+17,2.05E+17,3.08E+17,4.09E+17,5.10E+17
102.0652796,76.33989179,1.39E+17,2.79E+17,4.16E+17,5.51E+17,6.86E+17
102.2041119,92.53578933,4.63E+15,1.15E+16,1.88E+16,2.62E+16,3.37E+16
102.2041119,92.53578933,1.80E+16,3.98E+16,6.15E+16,8.31E+16,1.05E+17
102.2041119,92.53578933,3.52E+16,7.41E+16,1.13E+17,1.51E+17,1.89E+17
102.2041119,92.53578933,5.44E+16,1.12E+17,1.69E+17,2.26E+17,2.82E+17
102.2041119,92.53578933,7.49E+16,1.52E+17,2.29E+17,3.05E+17,3.81E+17
102.2660691,100.9881214,2.25E+15,5.61E+15,9.18E+15,1.28E+16,1.65E+16
102.2660691,100.9881214,8.45E+15,1.87E+16,2.90E+16,3.92E+16,4.93E+16
102.2660691,100.9881214,1.63E+16,3.45E+16,5.25E+16,7.04E+16,8.82E+16
102.2660691,100.9881214,2.50E+16,5.18E+16,7.84E+16,1.05E+17,1.31E+17
102.2660691,100.9881214,3.44E+16,7.05E+16,1.06E+17,1.42E+17,1.77E+17
102.2726255,104.9654529,1.08E+15,2.73E+15,4.48E+15,6.26E+15,8.05E+15
102.2726255,104.9654529,3.78E+15,8.46E+15,1.32E+16,1.78E+16,2.25E+16
102.2726255,104.9654529,7.14E+15,1.52E+16,2.33E+16,3.13E+16,3.93E+16
102.2726255,104.9654529,1.08E+16,2.27E+16,3.44E+16,4.61E+16,5.77E+16
102.2726255,104.9654529,1.48E+16,3.06E+16,4.63E+16,6.19E+16,7.74E+16
102.2726612,106.0304942,7.71E+14,1.95E+15,3.21E+15,4.49E+15,5.79E+15
102.2726612,106.0304942,2.53E+15,5.71E+15,8.91E+15,1.21E+16,1.53E+16
102.2726612,106.0304942,4.67E+15,1.01E+16,1.55E+16,2.08E+16,2.61E+16
102.2726612,106.0304942,7.03E+15,1.48E+16,2.26E+16,3.03E+16,3.80E+16
102.2726612,106.0304942,9.56E+15,1.99E+16,3.02E+16,4.04E+16,5.06E+16
102.2726868,106.791238,5.54E+14,1.40E+15,2.31E+15,3.24E+15,4.17E+15
102.2726868,106.791238,1.64E+15,3.75E+15,5.87E+15,7.99E+15,1.01E+16
102.2726868,106.791238,2.92E+15,6.38E+15,9.84E+15,1.33E+16,1.67E+16
102.2726868,106.791238,4.31E+15,9.22E+15,1.41E+16,1.90E+16,2.38E+16
102.2726868,106.791238,5.79E+15,1.22E+16,1.87E+16,2.50E+16,3.14E+16
102.272705,107.3346264,4.07E+14,1.02E+15,1.68E+15,2.35E+15,3.03E+15
102.272705,107.3346264,1.04E+15,2.38E+15,3.74E+15,5.11E+15,6.46E+15
102.272705,107.3346264,1.72E+15,3.80E+15,5.89E+15,7.98E+15,1.01E+16
102.272705,107.3346264,2.43E+15,5.29E+15,8.15E+15,1.10E+16,1.39E+16
102.272705,107.3346264,3.18E+15,6.84E+15,1.05E+16,1.42E+16,1.78E+16
102.272718,107.722761,3.09E+14,7.60E+14,1.24E+15,1.72E+15,2.21E+15
102.272718,107.722761,6.38E+14,1.43E+15,2.24E+15,3.04E+15,3.84E+15
102.272718,107.722761,9.16E+14,1.99E+15,3.08E+15,4.16E+15,5.24E+15
102.272718,107.722761,1.17E+15,2.52E+15,3.87E+15,5.23E+15,6.58E+15
102.272718,107.722761,1.41E+15,3.03E+15,4.65E+15,6.27E+15,7.88E+15
102.2727273,108,2.45E+14,5.89E+14,9.50E+14,1.32E+15,1.69E+15
102.2727273,108,4.07E+14,8.82E+14,1.36E+15,1.83E+15,2.31E+15
102.2727273,108,4.91E+14,1.03E+15,1.56E+15,2.09E+15,2.62E+15
102.2727273,108,5.43E+14,1.12E+15,1.69E+15,2.25E+15,2.82E+15
102.2727273,108,5.81E+14,1.18E+15,1.78E+15,2.38E+15,2.97E+15
103.5010361,10.10177156,2.61E+15,6.63E+15,1.09E+16,1.53E+16,1.97E+16
103.5010361,10.10177156,1.03E+16,2.29E+16,3.54E+16,4.77E+16,6.00E+16
103.5010361,10.10177156,2.01E+16,4.22E+16,6.40E+16,8.56E+16,1.07E+17
103.5010361,10.10177156,3.09E+16,6.32E+16,9.51E+16,1.27E+17,1.58E+17
103.5010361,10.10177156,4.21E+16,8.52E+16,1.28E+17,1.70E+17,2.12E+17
103.7920592,22.2204789,5.60E+15,1.41E+16,2.31E+16,3.24E+16,4.16E+16
103.7920592,22.2204789,2.24E+16,4.91E+16,7.57E+16,1.02E+17,1.28E+17
103.7920592,22.2204789,4.36E+16,9.09E+16,1.37E+17,1.83E+17,2.29E+17
103.7920592,22.2204789,6.70E+16,1.36E+17,2.04E+17,2.71E+17,3.38E+17
103.7920592,22.2204789,9.14E+16,1.83E+17,2.74E+17,3.64E+17,4.53E+17
103.8715546,37.89022654,8.59E+15,2.16E+16,3.55E+16,4.96E+16,6.37E+16
103.8715546,37.89022654,3.47E+16,7.62E+16,1.17E+17,1.57E+17,1.97E+17
103.8715546,37.89022654,6.80E+16,1.41E+17,2.12E+17,2.82E+17,3.52E+17
103.8715546,37.89022654,1.04E+17,2.11E+17,3.15E+17,4.18E+17,5.19E+17
103.8715546,37.89022654,1.42E+17,2.84E+17,4.23E+17,5.60E+17,6.95E+17
104.4211834,48.38939675,9.66E+15,2.43E+16,3.99E+16,5.57E+16,7.17E+16
104.4211834,48.38939675,3.92E+16,8.61E+16,1.32E+17,1.78E+17,2.23E+17
104.4211834,48.38939675,7.70E+16,1.60E+17,2.40E+17,3.20E+17,3.98E+17
104.4211834,48.38939675,1.18E+17,2.39E+17,3.57E+17,4.73E+17,5.87E+17
104.4211834,48.38939675,1.62E+17,3.22E+17,4.79E+17,6.33E+17,7.87E+17
104.9759982,58.91300478,9.81E+15,2.46E+16,4.05E+16,5.66E+16,7.28E+16
104.9759982,58.91300478,3.99E+16,8.77E+16,1.35E+17,1.82E+17,2.28E+17
104.9759982,58.91300478,7.85E+16,1.63E+17,2.46E+17,3.27E+17,4.08E+17
104.9759982,58.91300478,1.21E+17,2.45E+17,3.66E+17,4.85E+17,6.03E+17
104.9759982,58.91300478,1.66E+17,3.31E+17,4.92E+17,6.51E+17,8.08E+17
105.3997607,69.52849637,9.02E+15,2.26E+16,3.70E+16,5.18E+16,6.67E+16
105.3997607,69.52849637,3.64E+16,8.04E+16,1.24E+17,1.67E+17,2.10E+17
105.3997607,69.52849637,7.19E+16,1.50E+17,2.27E+17,3.03E+17,3.78E+17
105.3997607,69.52849637,1.11E+17,2.26E+17,3.39E+17,4.50E+17,5.60E+17
105.3997607,69.52849637,1.53E+17,3.06E+17,4.57E+17,6.05E+17,7.53E+17
105.5558209,85.48443464,6.20E+15,1.54E+16,2.53E+16,3.54E+16,4.56E+16
105.5558209,85.48443464,2.46E+16,5.44E+16,8.43E+16,1.14E+17,1.44E+17
105.5558209,85.48443464,4.84E+16,1.02E+17,1.55E+17,2.08E+17,2.60E+17
105.5558209,85.48443464,7.50E+16,1.54E+17,2.33E+17,3.11E+17,3.88E+17
105.5558209,85.48443464,1.03E+17,2.10E+17,3.16E+17,4.20E+17,5.24E+17
105.6655028,97.55442354,3.14E+15,7.80E+15,1.28E+16,1.79E+16,2.30E+16
105.6655028,97.55442354,1.20E+16,2.67E+16,4.14E+16,5.61E+16,7.08E+16
105.6655028,97.55442354,2.35E+16,4.97E+16,7.59E+16,1.02E+17,1.28E+17
105.6655028,97.55442354,3.63E+16,7.52E+16,1.14E+17,1.52E+17,1.91E+17
105.6655028,97.55442354,5.00E+16,1.03E+17,1.55E+17,2.07E+17,2.58E+17
106.8474581,6.795262701,1.68E+15,4.32E+15,7.16E+15,1.01E+16,1.30E+16
106.8474581,6.795262701,6.65E+15,1.49E+16,2.32E+16,3.14E+16,3.96E+16
106.8474581,6.795262701,1.30E+16,2.76E+16,4.20E+16,5.63E+16,7.06E+16
106.8474581,6.795262701,2.00E+16,4.14E+16,6.25E+16,8.35E+16,1.04E+17
106.8474581,6.795262701,2.74E+16,5.59E+16,8.41E+16,1.12E+17,1.40E+17
106.8571429,0,7.63E+13,1.77E+14,2.79E+14,3.83E+14,4.88E+14
106.8571429,0,1.21E+14,2.58E+14,3.97E+14,5.37E+14,6.77E+14
106.8571429,0,1.46E+14,3.05E+14,4.64E+14,6.24E+14,7.84E+14
106.8571429,0,1.64E+14,3.37E+14,5.10E+14,6.84E+14,8.57E+14
106.8571429,0,1.76E+14,3.60E+14,5.44E+14,7.27E+14,9.09E+14
106.8571429,0.274178413,1.09E+14,2.74E+14,4.53E+14,6.39E+14,8.30E+14
106.8571429,0.274178413,2.37E+14,5.64E+14,9.14E+14,1.27E+15,1.64E+15
106.8571429,0.274178413,3.61E+14,8.45E+14,1.36E+15,1.89E+15,2.42E+15
106.8571429,0.274178413,4.84E+14,1.12E+15,1.80E+15,2.49E+15,3.19E+15
106.8571429,0.274178413,6.05E+14,1.40E+15,2.24E+15,3.09E+15,3.96E+15
106.8571429,0.658028191,1.69E+14,4.53E+14,7.72E+14,1.11E+15,1.46E+15
106.8571429,0.658028191,4.92E+14,1.24E+15,2.04E+15,2.86E+15,3.69E+15
106.8571429,0.658028191,8.94E+14,2.16E+15,3.50E+15,4.86E+15,6.22E+15
106.8571429,0.658028191,1.35E+15,3.18E+15,5.08E+15,7.01E+15,8.96E+15
106.8571429,0.658028191,1.84E+15,4.25E+15,6.75E+15,9.28E+15,1.18E+16
106.8571429,1.195417881,2.71E+14,7.46E+14,1.28E+15,1.84E+15,2.41E+15
106.8571429,1.195417881,9.52E+14,2.35E+15,3.80E+15,5.27E+15,6.75E+15
106.8571429,1.195417881,1.85E+15,4.29E+15,6.77E+15,9.27E+15,1.18E+16
106.8571429,1.195417881,2.87E+15,6.42E+15,1.00E+16,1.36E+16,1.72E+16
106.8571429,1.195417881,3.95E+15,8.66E+15,1.34E+16,1.82E+16,2.29E+16
106.8571429,1.947763447,4.43E+14,1.21E+15,2.06E+15,2.93E+15,3.82E+15
106.8571429,1.947763447,1.70E+15,4.02E+15,6.40E+15,8.79E+15,1.12E+16
106.8571429,1.947763447,3.33E+15,7.41E+15,1.15E+16,1.56E+16,1.97E+16
106.8571429,1.947763447,5.16E+15,1.11E+16,1.71E+16,2.30E+16,2.90E+16
106.8571429,1.947763447,7.10E+15,1.50E+16,2.29E+16,3.08E+16,3.87E+16
106.8571429,3.001047239,7.04E+14,1.88E+15,3.16E+15,4.48E+15,5.82E+15
106.8571429,3.001047239,2.77E+15,6.39E+15,1.01E+16,1.37E+16,1.74E+16
106.8571429,3.001047239,5.43E+15,1.18E+16,1.82E+16,2.45E+16,3.08E+16
106.8571429,3.001047239,8.40E+15,1.77E+16,2.70E+16,3.62E+16,4.54E+16
106.8571429,3.001047239,1.15E+16,2.39E+16,3.63E+16,4.86E+16,6.08E+16
106.880694,15.04521222,3.75E+15,9.49E+15,1.56E+16,2.19E+16,2.82E+16
106.880694,15.04521222,1.49E+16,3.30E+16,5.11E+16,6.90E+16,8.68E+16
106.880694,15.04521222,2.92E+16,6.12E+16,9.28E+16,1.24E+17,1.55E+17
106.880694,15.04521222,4.49E+16,9.19E+16,1.38E+17,1.84E+17,2.30E+17
106.880694,15.04521222,6.14E+16,1.24E+17,1.86E+17,2.47E+17,3.08E+17
107.1934742,31.26941055,7.24E+15,1.82E+16,3.00E+16,4.19E+16,5.40E+16
107.1934742,31.26941055,2.91E+16,6.43E+16,9.92E+16,1.34E+17,1.68E+17
107.1934742,31.26941055,5.72E+16,1.19E+17,1.80E+17,2.41E+17,3.00E+17
107.1934742,31.26941055,8.81E+16,1.79E+17,2.68E+17,3.57E+17,4.44E+17
107.1934742,31.26941055,1.21E+17,2.42E+17,3.61E+17,4.78E+17,5.95E+17
107.5063581,43.13147909,8.92E+15,2.24E+16,3.69E+16,5.17E+16,6.65E+16
107.5063581,43.13147909,3.62E+16,7.98E+16,1.23E+17,1.66E+17,2.08E+17
107.5063581,43.13147909,7.12E+16,1.49E+17,2.24E+17,2.98E+17,3.72E+17
107.5063581,43.13147909,1.10E+17,2.23E+17,3.33E+17,4.42E+17,5.49E+17
107.5063581,43.13147909,1.50E+17,3.01E+17,4.47E+17,5.92E+17,7.36E+17
107.8398779,4.526612908,1.09E+15,2.84E+15,4.73E+15,6.67E+15,8.64E+15
107.8398779,4.526612908,4.29E+15,9.73E+15,1.52E+16,2.07E+16,2.61E+16
107.8398779,4.526612908,8.40E+15,1.80E+16,2.76E+16,3.71E+16,4.65E+16
107.8398779,4.526612908,1.30E+16,2.71E+16,4.10E+16,5.49E+16,6.88E+16
107.8398779,4.526612908,1.78E+16,3.66E+16,5.52E+16,7.37E+16,9.22E+16
108.1059985,53.63381417,9.52E+15,2.39E+16,3.94E+16,5.51E+16,7.10E+16
108.1059985,53.63381417,3.87E+16,8.55E+16,1.32E+17,1.78E+17,2.23E+17
108.1059985,53.63381417,7.64E+16,1.60E+17,2.41E+17,3.21E+17,4.00E+17
108.1059985,53.63381417,1.18E+17,2.40E+17,3.59E+17,4.75E+17,5.91E+17
108.1059985,53.63381417,1.62E+17,3.24E+17,4.82E+17,6.38E+17,7.93E+17
108.1894537,103.3734388,1.46E+15,3.67E+15,6.03E+15,8.45E+15,1.09E+16
108.1894537,103.3734388,5.34E+15,1.20E+16,1.87E+16,2.54E+16,3.21E+16
108.1894537,103.3734388,1.03E+16,2.21E+16,3.38E+16,4.55E+16,5.71E+16
108.1894537,103.3734388,1.58E+16,3.32E+16,5.05E+16,6.76E+16,8.48E+16
108.1894537,103.3734388,2.18E+16,4.51E+16,6.83E+16,9.14E+16,1.14E+17
108.6249602,64.19188908,9.21E+15,2.31E+16,3.80E+16,5.32E+16,6.86E+16
108.6249602,64.19188908,3.73E+16,8.28E+16,1.28E+17,1.73E+17,2.17E+17
108.6249602,64.19188908,7.40E+16,1.55E+17,2.34E+17,3.13E+17,3.90E+17
108.6249602,64.19188908,1.15E+17,2.34E+17,3.50E+17,4.65E+17,5.78E+17
108.6249602,64.19188908,1.58E+17,3.16E+17,4.72E+17,6.25E+17,7.77E+17
109.0015356,76.23811573,7.77E+15,1.94E+16,3.19E+16,4.47E+16,5.76E+16
109.0015356,76.23811573,3.12E+16,6.94E+16,1.08E+17,1.46E+17,1.83E+17
109.0015356,76.23811573,6.18E+16,1.31E+17,1.98E+17,2.65E+17,3.32E+17
109.0015356,76.23811573,9.61E+16,1.98E+17,2.97E+17,3.96E+17,4.94E+17
109.0015356,76.23811573,1.33E+17,2.69E+17,4.03E+17,5.35E+17,6.66E+17
109.025003,92.52898467,4.33E+15,1.08E+16,1.77E+16,2.47E+16,3.19E+16
109.025003,92.52898467,1.69E+16,3.77E+16,5.86E+16,7.95E+16,1.00E+17
109.025003,92.52898467,3.33E+16,7.08E+16,1.08E+17,1.45E+17,1.82E+17
109.025003,92.52898467,5.17E+16,1.08E+17,1.63E+17,2.18E+17,2.73E+17
109.025003,92.52898467,7.16E+16,1.47E+17,2.22E+17,2.96E+17,3.70E+17
109.0843426,101.0167668,2.10E+15,5.23E+15,8.59E+15,1.20E+16,1.55E+16
109.0843426,101.0167668,7.87E+15,1.76E+16,2.75E+16,3.73E+16,4.71E+16
109.0843426,101.0167668,1.53E+16,3.28E+16,5.02E+16,6.75E+16,8.48E+16
109.0843426,101.0167668,2.37E+16,4.96E+16,7.53E+16,1.01E+17,1.26E+17
109.0843426,101.0167668,3.28E+16,6.76E+16,1.02E+17,1.37E+17,1.71E+17
109.0904763,104.9653767,1.01E+15,2.55E+15,4.20E+15,5.90E+15,7.61E+15
109.0904763,104.9653767,3.53E+15,8.01E+15,1.25E+16,1.71E+16,2.16E+16
109.0904763,104.9653767,6.73E+15,1.46E+16,2.24E+16,3.02E+16,3.79E+16
109.0904763,104.9653767,1.03E+16,2.18E+16,3.32E+16,4.46E+16,5.59E+16
109.0904763,104.9653767,1.42E+16,2.95E+16,4.48E+16,6.00E+16,7.51E+16
109.0906282,106.0304448,7.20E+14,1.83E+15,3.02E+15,4.24E+15,5.47E+15
109.0906282,106.0304448,2.36E+15,5.40E+15,8.48E+15,1.16E+16,1.46E+16
109.0906282,106.0304448,4.40E+15,9.61E+15,1.48E+16,2.00E+16,2.52E+16
109.0906282,106.0304448,6.68E+15,1.42E+16,2.18E+16,2.93E+16,3.68E+16
109.0906282,106.0304448,9.12E+15,1.92E+16,2.92E+16,3.92E+16,4.91E+16
109.0907367,106.7912077,5.17E+14,1.31E+15,2.17E+15,3.05E+15,3.94E+15
109.0907367,106.7912077,1.53E+15,3.54E+15,5.59E+15,7.64E+15,9.69E+15
109.0907367,106.7912077,2.75E+15,6.08E+15,9.44E+15,1.28E+16,1.61E+16
109.0907367,106.7912077,4.09E+15,8.84E+15,1.36E+16,1.83E+16,2.31E+16
109.0907367,106.7912077,5.52E+15,1.18E+16,1.80E+16,2.43E+16,3.05E+16
109.0908142,107.3346097,3.81E+14,9.58E+14,1.58E+15,2.22E+15,2.86E+15
109.0908142,107.3346097,9.69E+14,2.25E+15,3.57E+15,4.88E+15,6.20E+15
109.0908142,107.3346097,1.62E+15,3.62E+15,5.65E+15,7.68E+15,9.70E+15
109.0908142,107.3346097,2.30E+15,5.07E+15,7.85E+15,1.06E+16,1.34E+16
109.0908142,107.3346097,3.03E+15,6.58E+15,1.02E+16,1.37E+16,1.73E+16
109.0908696,107.722754,2.89E+14,7.11E+14,1.16E+15,1.63E+15,2.09E+15
109.0908696,107.722754,5.96E+14,1.36E+15,2.13E+15,2.91E+15,3.69E+15
109.0908696,107.722754,8.63E+14,1.90E+15,2.96E+15,4.01E+15,5.06E+15
109.0908696,107.722754,1.11E+15,2.41E+15,3.73E+15,5.05E+15,6.37E+15
109.0908696,107.722754,1.35E+15,2.91E+15,4.49E+15,6.07E+15,7.64E+15
109.0909091,108,2.30E+14,5.52E+14,8.94E+14,1.24E+15,1.60E+15
109.0909091,108,3.81E+14,8.37E+14,1.30E+15,1.76E+15,2.22E+15
109.0909091,108,4.65E+14,9.82E+14,1.50E+15,2.01E+15,2.53E+15
109.0909091,108,5.18E+14,1.07E+15,1.63E+15,2.18E+15,2.73E+15
109.0909091,108,5.56E+14,1.14E+15,1.72E+15,2.30E+15,2.88E+15
110.185682,10.12005548,2.45E+15,6.22E+15,1.03E+16,1.44E+16,1.86E+16
110.185682,10.12005548,9.68E+15,2.16E+16,3.36E+16,4.56E+16,5.75E+16
110.185682,10.12005548,1.90E+16,4.02E+16,6.13E+16,8.21E+16,1.03E+17
110.185682,10.12005548,2.93E+16,6.05E+16,9.14E+16,1.22E+17,1.52E+17
110.185682,10.12005548,4.02E+16,8.18E+16,1.23E+17,1.64E+17,2.05E+17
110.4781732,22.15583368,5.22E+15,1.31E+16,2.16E+16,3.04E+16,3.91E+16
110.4781732,22.15583368,2.08E+16,4.63E+16,7.17E+16,9.69E+16,1.22E+17
110.4781732,22.15583368,4.10E+16,8.62E+16,1.31E+17,1.75E+17,2.19E+17
110.4781732,22.15583368,6.33E+16,1.30E+17,1.95E+17,2.60E+17,3.24E+17
110.4781732,22.15583368,8.68E+16,1.75E+17,2.63E+17,3.49E+17,4.35E+17
110.6012586,37.86085757,8.02E+15,2.02E+16,3.32E+16,4.66E+16,6.00E+16
110.6012586,37.86085757,3.24E+16,7.18E+16,1.11E+17,1.50E+17,1.88E+17
110.6012586,37.86085757,6.40E+16,1.34E+17,2.03E+17,2.71E+17,3.38E+17
110.6012586,37.86085757,9.89E+16,2.02E+17,3.02E+17,4.01E+17,5.00E+17
110.6012586,37.86085757,1.36E+17,2.72E+17,4.06E+17,5.39E+17,6.70E+17
